num_tree | num_queries | time_taken
 4 |  13408 |  0.097504
 4 |  13400 |  0.144320
 4 |  13392 |  0.137216
 4 |  13384 |  0.151552
 4 |  13376 |  0.105056
 4 |  13368 |  0.059424
 4 |  13360 |  0.116640
 4 |  13352 |  0.076256
 4 |  13344 |  0.064256
 4 |  13336 |  0.079872
 4 |  13328 |  0.130016
 4 |  13320 |  0.143008
 4 |  13312 |  0.079136
 4 |  13304 |  0.128000
 4 |  13296 |  0.128000
 4 |  13288 |  0.131648
 4 |  13280 |  0.069120
 4 |  13272 |  0.114656
 4 |  13264 |  0.065504
 4 |  13256 |  0.109568
 4 |  13248 |  0.116736
 4 |  13240 |  0.099328
 4 |  13232 |  0.125440
 4 |  13224 |  0.088064
 4 |  13216 |  0.118080
 4 |  13208 |  0.104448
 4 |  13200 |  0.096224
 4 |  13192 |  0.141312
 4 |  13184 |  0.135488
 4 |  13176 |  0.160768
 4 |  13168 |  0.111456
 4 |  13160 |  0.070368
 4 |  13152 |  0.070016
 4 |  13144 |  0.091136
 4 |  13136 |  0.146336
 4 |  13128 |  0.071104
 4 |  13120 |  0.104704
 4 |  13112 |  0.139264
 4 |  13104 |  0.093120
